time,x,y,z
14298,6,-1,-2
14301,3,3,-2
14303,-4,1,-1
14307,-5,2,-1
14309,-6,1,0
14312,-11,2,-2
14316,-11,1,0
14319,-10,-1,1
14322,-4,1,1
14325,5,-2,3
14328,7,1,-2
14332,11,-4,3
14335,6,-3,5
14338,-5,-3,2
14341,-10,-5,5
14344,-11,-2,9
14347,-10,-2,0
14350,-10,5,0
14353,-6,6,-1
14356,1,4,-3
14359,7,2,-2
14362,5,-1,1
14365,0,-1,-4
14369,1,-1,4
14371,-6,2,3
14374,-8,5,2
14377,-8,7,-1
14380,-9,2,2
14383,-8,-3,0
14386,-4,-3,0
14389,1,-1,-1
14392,2,-4,1
14395,1,-5,0
14398,5,-8,0
14401,0,0,3
14404,-2,0,-2
14408,-6,1,2
14411,-10,4,0
14414,-8,1,-4
14417,-8,12,-3
14420,0,-5,8
14423,3,6,4
14426,8,-1,-10
14429,5,-4,6
14432,3,-1,10
14435,-2,-6,-4
14438,-4,-5,7
14441,-9,-10,12
14444,-9,-4,5
14447,-10,-2,1
14450,-10,5,5
14453,-10,8,0
14456,-5,6,-10
14459,-3,4,1
14462,4,0,-1
14465,3,2,-3
14467,2,3,3
14471,1,1,-1
14474,-4,0,3
14477,-6,-1,-1
14480,-10,-3,0
14483,-9,-3,-2
14486,-7,0,0
14489,1,-2,-1
14492,4,0,-2
14495,3,-2,3
14498,4,0,4
14501,3,0,1
14504,-6,0,4
14507,-9,1,1
14510,-10,-2,4
14513,-10,-2,-2
14516,-8,0,4
14519,2,1,2
14521,3,-3,0
14524,1,-2,5
14527,0,-3,5
14530,-2,-2,1
14533,0,2,0
14536,1,7,2
14539,-5,6,2
14543,-7,0,-1
14546,-5,-6,2
14549,-5,-7,2
14552,-5,-5,1
14555,-3,-3,-2
14558,0,-2,-2
14561,4,0,-4
14564,4,-2,-3
14567,2,4,-3
14570,0,5,0
14573,-4,5,-2
14576,-10,2,1
14579,-10,3,2
14581,-10,-3,0
14584,-7,-2,1
14587,-1,-2,3
14590,4,-4,2
14593,8,-2,3
14596,6,-7,0
14600,4,-6,4
14602,-3,-4,5
14605,-9,1,2
14608,-10,4,4
14611,-10,7,5
14614,-7,0,0
14617,-5,0,-2
14620,2,-5,-1
14623,2,-3,-1
14626,2,-3,-1
14629,2,-1,0
14632,-2,0,-1
14635,-4,2,-3
14638,-7,5,0
14641,-10,-1,0
14644,-7,-2,-1
14647,-10,-4,1
14650,-4,-3,1
14653,-3,-4,3
14656,-1,-2,2
14659,0,0,2
14662,0,-2,0
14665,2,1,3
14668,0,1,1
14671,-5,1,1
14674,-5,1,5
14676,-9,1,3
14680,-10,1,4
14683,-8,-4,2
14686,-3,-3,1
14689,1,-1,-3
14692,4,2,1
14695,4,-1,2
14697,2,-2,1
14701,-2,-2,2
14704,-6,-1,0
14707,-9,0,1
14710,-9,-1,0
14713,-6,-3,-3
14716,-4,-2,0
14719,2,-1,0
14722,1,-4,0
14725,2,-3,-1
14728,1,-1,2
14731,1,3,0
14734,-2,4,0
14736,-3,1,0
14739,-8,5,0
14742,-9,4,0
14745,-9,-1,2
14748,-6,-6,4
14751,-1,-8,4
14754,-1,-9,3
14757,1,-5,2
14760,0,0,1
14763,-1,0,1
14766,-2,2,-4
14769,-3,3,-1
14772,-5,3,0
14775,-6,2,-1
14778,-5,-1,-2
14781,-4,-1,0
14784,-2,-2,1
14787,1,-1,2
14790,-2,-2,1
14793,-1,2,2
14796,1,1,1
14799,-2,1,0
14802,-6,0,0
14805,-4,1,3
14808,-5,1,0
14811,-9,-2,2
14814,-2,-3,4
14817,0,-4,2
14820,0,-4,4
14823,0,-8,2
14826,1,-1,1
14830,-4,1,4
14832,-6,2,1
14836,-7,6,0
14839,-7,5,0
14842,-5,4,0
14845,-2,-1,-1
14848,0,-3,3
14851,-2,-7,3
14854,0,-7,2
14857,0,-9,0
14860,1,-1,4
14863,-3,0,1
14866,-4,2,-1
14869,-3,4,-3
14872,-3,2,2
14875,-6,1,1
14878,-2,1,-1
14881,-3,0,1
14884,-3,-2,0
14887,-3,-5,-1
14890,-1,-1,2
14893,-1,-2,1
14896,0,1,-1
14899,-3,2,1
14902,-4,4,0
14905,-6,1,4
14908,-5,0,2
14910,-5,0,2
14914,-3,-3,0
14917,0,-5,-1
14920,-1,-5,0
14923,-1,-2,2
14926,-2,-2,0
14929,-3,-1,1
14932,-6,4,0
14935,-8,4,1
14938,-8,1,-1
14941,-5,2,-2
14944,-4,3,0
14947,3,0,-4
14950,2,0,0
14953,0,-3,-2
14956,-2,-3,2
14959,-2,-1,2
14962,-8,0,3
14965,-8,-2,3
14968,-7,2,1
14971,-5,1,-1
14973,-5,0,-3
14977,0,0,-2
14980,-3,-1,1
14983,2,-1,2
14985,-1,-2,-1
14989,-2,-2,1
14992,-4,0,0
14995,-5,4,0
14998,-7,3,-1
15001,-5,4,0
15004,-4,4,-1
15007,-4,1,1
15010,-1,-1,0
15013,2,-5,0
15016,-2,-4,-2
15019,-1,-6,1
15022,0,-3,0
15025,-2,3,3
15028,-4,-1,2
15031,-5,-3,1
15034,-8,3,0
15037,-7,1,-2
15040,-2,5,1
15043,-1,1,1
15046,0,2,-1
15049,1,-2,-1
15052,3,0,2
15055,-2,-1,3
15058,0,0,5
15061,-7,0,5
15064,-10,-4,3
15067,-8,-6,6
15070,-10,-2,6
15073,-9,0,5
15076,-2,4,3
15079,3,4,4
15082,4,3,-2
15085,7,6,-4
15088,3,6,-6
15090,-2,6,-8
15093,-4,5,-11
15096,-9,0,-12
15100,-9,-2,-10
15103,-8,-4,-11
15106,-6,-7,-3
15109,-5,-8,-1
15112,-2,-8,4
15115,0,-9,7
15118,0,-1,11
15121,-4,-3,6
15124,-5,0,8
15127,-5,0,9
15130,-4,0,11
15133,-6,0,7
15136,-4,0,2
15139,-5,-1,1
15142,-4,-2,-1
15145,-6,-3,1
15148,-3,-4,-3
15151,-3,-3,4
15154,-3,-1,-2
15157,-1,4,-2
15160,-1,3,2
15163,-4,3,2
15165,-4,2,-4
15168,-5,0,-2
15171,-5,1,-3
15174,-6,-4,-1
15177,-4,-8,0
15180,0,-7,-2
15183,-2,-9,5
15186,-6,-10,6
15189,-4,-2,5
15192,-5,-1,5
15195,-5,6,3
15198,-4,7,4
15201,-3,8,-1
15204,0,8,-4
15207,2,6,-1
15210,2,5,-2
15213,3,-1,-1
15216,0,-2,0
15219,-4,-5,4
15222,-8,-6,0
15225,-9,-4,1
15228,-8,1,1
15231,-7,-1,0
15234,-1,3,-1
15237,2,2,-1
15240,1,0,-1
15243,1,-1,-1
15246,4,2,-3
15249,0,-3,-1
15252,-5,-2,-3
15255,-10,-4,1
15258,-10,-4,0
15261,-10,-2,4
15264,-7,-1,3
15267,-5,-2,4
15270,-2,6,5
15273,-1,6,2
15275,3,4,0
15278,3,2,0
15281,4,0,4
15284,1,1,0
15287,-5,-1,1
15290,-8,-3,2
15293,-10,-5,4
15296,-10,-2,1
15299,-9,-4,-1
15302,-5,0,-6
15305,-4,3,-5
15308,2,3,-6
15311,4,6,-5
15314,6,1,-4
15317,2,3,0
15320,-2,1,-2
15323,-8,0,0
15326,-10,0,2
15329,-10,-5,5
15332,-8,-6,4
15335,-7,-3,4
15338,2,-5,3
15341,3,-4,2
15343,4,0,1
15346,2,3,2
15349,0,3,1
15352,-1,3,1
15355,-6,5,2
15358,-6,2,2
15361,-7,-2,0
15364,-9,-3,0
15367,-4,-4,-1
15370,-3,-2,2
15373,0,-1,-2
15376,1,0,-1
15379,1,3,-2
15382,0,0,-1
15385,0,-2,0
15388,-7,2,1
15391,-8,2,5
15394,-9,-5,5
15397,-10,-1,5
15400,-6,-3,4
15403,-4,-2,3
15406,0,-2,-2
15409,3,-1,-1
15412,6,-1,-2
15415,2,0,0
15418,-1,2,0
15421,-5,3,1
15424,-10,4,0
15427,-10,2,3
15429,-9,6,2
15433,-6,0,0
15436,-4,-5,0
15439,-1,-3,0
15442,4,-6,2
15445,0,-3,2
15448,0,-2,0
15451,-3,-4,0
15454,-7,0,1
15457,-8,2,0
15459,-9,-1,1
15462,-8,3,0
15465,-9,1,-4
15468,-2,-2,-1
15471,0,1,-1
15474,3,1,0
15477,3,-3,-2
15480,2,-2,-1
15483,-1,0,0
15486,-5,-1,0
15489,-9,1,0
15492,-9,1,5
15495,-9,-2,4
15498,-8,-5,3
15501,-6,-1,4
15504,2,-2,0
15507,5,0,0
15510,2,1,-1
15513,2,-2,-1
15516,-2,-3,-1
15519,-4,-1,0
15523,-5,0,1
15525,-10,-3,1
15529,-9,0,1
15531,-8,-1,1
15534,-3,0,-1
15537,-1,-2,-1
15540,4,0,1
15543,2,-2,4
15547,1,-2,2
15550,-1,-2,1
15553,-1,-2,1
15556,-8,-2,1
15559,-10,-1,3
15562,-8,0,1
15564,-6,1,2
15568,-1,-2,-2
15571,0,0,1
15574,4,1,1
15577,1,0,0
15580,1,2,0
15583,-2,3,0
15586,-7,0,2
15589,-8,1,3
15592,-7,-4,3
15595,-7,-4,4
15598,-7,-6,4
15601,0,-4,2
15604,-1,-4,0
15607,2,2,2
15610,3,3,0
15613,2,4,-2
15616,0,2,-2
15619,0,4,-2
15622,-6,2,3
15625,-7,0,0
15628,-6,-3,1
15631,-8,-2,-1
15634,-4,-4,-1
15637,0,-3,1
15640,1,1,1
15643,1,1,0
15646,0,2,-1
15649,-1,0,0
15652,-4,1,2
15655,-6,0,0
15658,-7,1,3
15661,-6,-1,2
15664,-4,-5,0
15667,-3,-5,0
15670,-1,-4,3
15673,2,-3,3
15676,-2,2,4
15680,-1,0,-2
15683,-1,6,-4
15686,-1,2,0
15689,-1,11,0
15692,-5,5,-4
15695,-9,3,-2
15698,-8,-4,5
15701,-4,-8,3
15704,-2,-7,3
15707,-1,-9,1
15710,1,-5,2
15713,1,-5,2
15716,-1,-3,3
15719,-5,3,2
15722,-7,2,2
15725,-8,5,3
15728,-5,5,0
15731,-4,5,0
15733,-1,1,-1
15737,0,-1,-1
15740,2,-1,-1
15743,-1,-1,-1
15746,0,-3,0
15749,-7,1,-2
15752,-5,-1,0
15755,-5,-1,-3
15758,-6,0,-1
15761,-2,2,1
15764,-2,0,-2
15767,-1,1,0
15770,-3,-2,1
15773,-3,-2,1
15776,-4,-1,3
15779,-3,-2,3
15782,-3,-1,3
15785,-4,-2,4
15788,-6,-2,1
15791,-6,0,4
15794,-6,0,5
15797,-5,0,3
15800,-3,0,0
15803,0,2,3
15806,-1,0,3
15809,0,1,-2
15813,-5,0,-1
15816,-5,0,-3
15819,-4,-1,-3
15822,-6,-4,-2
15825,-7,0,1
15828,-4,-4,1
15831,-3,-4,-1
15834,-1,-3,1
15837,0,-1,3
15840,0,1,-1
15843,-5,2,-1
15846,-4,2,0
15849,-4,0,3
15851,-4,1,0
15855,-3,-1,3
15858,-4,-5,5
15861,-1,-5,2
15864,-3,-4,3
15867,-1,-3,0
15870,2,-4,2
15873,0,0,2
15876,-2,3,2
15878,-4,5,1
15881,-5,2,-3
15884,-3,5,-2
15887,-5,1,-1
15891,-3,0,-1
15894,-3,-3,-1
15897,-2,-4,0
15900,0,-8,-1
15903,-3,-5,-3
15907,-5,-4,2
15910,-2,2,2
15912,-4,-1,0
15916,-6,3,3
15918,-5,3,1
15921,-3,0,2
15924,-3,-3,1
15927,-3,-3,4
15930,-2,-2,4
15933,0,-2,5
15936,0,-1,5
15939,-3,-2,1
15942,-2,2,1
15945,-3,3,0
15948,-5,4,-1
15951,-3,2,-1
15954,-2,3,0
15957,-1,1,-4
15960,-3,-5,-2
15963,-2,-3,0
15966,-3,-4,0
15969,-1,-5,-1
15973,-5,-3,-1
15976,-3,-1,-1
15979,-6,-1,0
15982,-7,2,-1
15985,-3,3,3
15988,-2,2,1
15991,-2,3,2
15994,-1,-1,0
15997,1,-2,0
16000,-1,-1,0
16003,0,0,0
16007,-6,-3,1
16010,-6,0,3
16013,-7,-1,2
16016,-5,2,1
16020,-3,1,1
16022,-4,1,0
16026,2,0,0
16029,0,-3,0
16032,-1,-5,2
16035,-1,-2,3
16038,-3,-4,1
16041,-3,-1,1
16044,-5,2,1
16047,-6,2,1
16050,-5,1,-2
16053,-5,3,2
16056,0,1,-1
16059,-2,-3,-3
16063,0,-3,1
16065,-2,-2,1
16068,0,-3,0
16071,-6,-2,1
16074,-7,0,5
16077,-5,-4,6
16081,-6,-2,3
16084,-8,-1,1
16087,-3,1,3
16089,-1,1,2
16092,2,1,-1
16095,1,0,0
16098,2,0,0
16101,-3,1,1
16104,-5,1,-1
16107,-4,-1,-1
16110,-9,0,-2
16113,-8,3,3
16116,-7,1,-1
16119,-4,-1,1
16122,-3,-3,0
16125,-3,-2,0
16128,3,-2,0
16131,0,-2,1
16133,0,0,1
16136,-1,0,1
16140,-6,0,4
16143,-8,0,4
16146,-7,0,3
16148,-5,3,0
16151,-2,2,0
16154,-2,-1,0
16157,1,-2,-2
16160,1,-4,1
16163,-2,-4,-2
16166,-2,-2,-1
16170,-2,2,0
16172,-7,1,0
16175,-8,1,2
16178,-7,1,1
16181,-7,0,1
16184,-6,-3,3
16187,-4,-2,1
16190,-3,0,3
16193,-1,0,0
16196,2,-4,-1
16199,0,0,2
16202,-2,1,1
16205,-4,2,1
16208,-6,2,-1
16211,-7,-1,3
16214,-8,1,1
16216,-6,1,1
16219,-4,1,0
16222,0,2,1
16225,0,2,3
16228,3,-4,0
16231,2,-3,0
16234,-1,-3,0
16237,-3,-3,3
16240,-8,-2,4
16243,-8,-3,4
16246,-5,-1,3
16249,-5,1,3
16252,-2,1,1
16254,-3,1,0
16257,1,0,0
16260,2,-1,0
16263,0,0,1
16266,-2,-1,-1
16269,-1,1,0
16272,-7,0,-3
16275,-8,0,-1
16278,-6,-3,0
16281,-7,-2,1
16284,-2,0,2
16287,-1,1,0
16290,0,-2,2
16293,2,-2,3
16296,-1,-1,2
16299,0,-1,1
16302,-4,-2,0
16305,-5,0,2
16307,-6,1,2
16310,-5,0,3
16313,-8,2,2
16316,-2,2,0
16319,-2,0,2
16322,-1,0,-2
16325,2,0,0
16328,2,-1,0
16331,0,-2,-1
16334,-2,1,0
16337,-4,0,1
16340,-8,-2,4
16343,-6,0,3
16346,-6,-2,1
16349,-8,0,1
16352,1,0,2
16355,0,1,-1
16358,2,0,0
16361,3,0,1
16364,4,-3,1
16367,-3,-1,2
16370,-4,1,0
16373,-6,1,2
16376,-8,2,0
16379,-8,1,1
16381,-3,-1,0
16385,-4,0,1
16388,0,-4,4
16391,1,-3,2
16393,2,-1,0
16396,-1,-2,2
16399,-1,-1,0
16402,-5,-2,2
16405,-3,1,-2
16408,-6,0,0
16412,-7,0,-1
16415,-7,1,-2
16418,-4,-4,-1
16421,-1,0,-3
16424,1,-3,1
16427,-1,-1,2
16430,0,-3,2
16433,0,-1,2
16436,-3,-3,1
16439,-7,-2,2
16442,-8,-1,2
16445,-9,-2,1
16448,-5,1,3
16450,-3,1,2
16454,-1,-1,0
16457,1,0,-3
16460,-1,-3,0
16463,0,-1,0
16466,-4,0,-3
16469,-6,0,2
16472,-4,-6,-1
16475,-8,-1,2
16478,-7,2,1
16481,-3,0,1
16484,-3,0,1
16487,2,-1,1
16490,0,-2,1
16492,0,0,1
16496,-3,-1,1
16499,-2,-2,-3
16502,-3,-1,1
16505,-5,1,3
16508,-5,0,2
16511,-7,-2,-2
16514,-4,0,2
16517,-2,0,-2
16520,-1,2,-1
16523,2,-1,-1
16526,0,-1,0
16528,0,-2,1
16531,-3,1,0
16534,-5,0,1
16537,-6,-2,1
16540,-6,0,4
16543,-6,-1,6
16546,-6,-2,2
16549,-4,-3,4
16552,0,-1,0
16555,0,-2,0
16558,-1,2,0
16561,-1,3,1
16564,-2,3,-1
16567,-1,0,0
16570,-7,2,0
16573,-9,3,1
16576,-5,-1,-2
16579,-4,-3,0
16582,-1,2,-2
16585,0,2,0
16588,1,2,0
16591,1,2,0
16594,-2,1,1
16597,-5,0,0
16599,-6,-1,-1
16603,-8,-2,3
16606,-9,-2,0
16609,-5,-3,2
16612,-4,-1,3
16615,-4,-3,3
16618,0,-4,2
16621,1,-2,3
16623,-2,1,3
16627,-1,2,-1
16630,-2,4,0
16633,-4,2,-1
16636,-6,3,-1
16639,-7,1,-1
16642,-8,0,-1
16645,-5,-7,3
16648,-2,-7,0
16651,1,-2,3
16654,0,-2,0
16657,1,-1,2
16660,-2,1,1
16663,-2,1,0
16666,-4,-1,-3
16669,-3,2,-1
16672,-4,0,1
16675,-4,0,2
16678,-2,1,2
16681,-3,-2,3
16684,-3,-3,0
16687,0,-1,1
16690,0,0,0
16692,-2,0,1
16695,-1,0,0
16698,-2,1,2
16701,-6,-1,-1
16704,-7,1,-1
16707,-4,2,2
16710,-2,-2,1
16714,-3,-1,2
16717,-2,-6,0
16720,-2,-2,3
16723,-2,-6,3
16726,-2,-2,1
16729,-4,0,4
16731,-3,2,0
16734,-5,4,3
16737,-6,2,1
16740,-5,2,1
16743,-6,0,2
16746,0,-2,1
16749,-2,-5,0
16752,-1,-4,3
16755,-1,-1,2
16758,-2,0,-2
16761,-3,2,-1
16764,-3,1,1
16767,-4,3,-1
16770,-6,-2,-2
16773,-4,0,0
16776,-6,-4,-1
16779,-2,-4,0
16782,-1,-6,-2
16785,-1,-4,-1
16788,0,-1,-1
16791,-2,-1,1
16794,-6,-2,0
16797,-6,1,4
16800,-5,1,3
16803,-5,1,3
16805,-3,1,1
16808,-5,0,0
16811,-2,-2,1
16815,-3,-1,2
16818,-1,-2,0
16821,-2,-3,0
16824,-3,-2,2
16827,-4,-1,2
16830,-8,0,1
16833,-7,3,-1
16836,-6,3,1
16839,-3,2,-1
16842,-3,0,0
16844,-3,-1,0
16847,-4,-2,0
16850,-4,-1,1
16853,-3,-1,1
16856,-3,-2,2
16859,-3,0,2
16862,-5,0,4
16865,-5,-1,1
16868,-5,-1,1
16871,-5,0,2
16874,-3,-2,3
16877,-3,-1,0
16880,0,-3,2
16883,-5,-3,1
16886,-1,-2,1
16889,-2,0,3
16892,-6,4,3
16895,-4,2,1
16897,-5,4,1
16900,-6,2,1
16903,-1,4,-3
16906,-3,-4,-1
16909,-3,-1,-1
16912,-2,-1,-1
16915,-2,-3,0
16919,-2,-2,2
16922,-4,-3,1
16925,-4,-1,1
16928,-3,-2,3
16931,-4,2,2
16933,-4,1,1
16936,-3,1,0
16939,-2,-1,-1
16942,-1,-1,2
16945,-3,0,0
16948,-3,-2,2
16951,-3,-2,0
16954,-4,1,1
16957,-3,0,2
16960,-4,0,4
16963,-5,-1,1
16966,-4,0,1
16969,-4,0,0
16972,-1,-1,-1
16975,-2,-3,1
16978,0,-6,0
16981,-2,-4,0
16984,-2,-3,0
16987,-2,-1,0
16990,-2,-3,-3
16993,-3,1,1
16996,-4,0,-1
16999,-3,3,0
17002,-2,0,1
17005,-1,0,1
17008,-3,-1,1
17011,-2,-2,1
17014,-3,-4,1
17017,-5,-3,3
17020,-2,0,1
17023,-4,-2,2
17026,-5,-4,2
17029,-5,0,1
17032,-3,-2,1
17035,-2,2,1
17038,-3,2,0
17041,-1,0,-1
17044,0,-2,0
17047,-4,-1,0
17050,-4,1,0
17053,-3,-2,-1
17056,-5,0,1
17059,-4,0,0
17062,-6,3,1
17065,-7,1,-1
17068,-2,2,-6
17071,-2,3,0
17074,-3,2,-1
17077,0,-3,0
17081,0,-4,0
17083,-6,-4,1
17087,-4,-2,3
17090,-5,-2,2
17093,-8,-1,1
17096,-5,0,2
17098,-5,0,-1
17101,-3,1,1
17104,0,2,0
17108,-2,-3,1
17111,-3,-1,0
17114,-3,-2,1
17117,-3,-4,1
17120,-8,0,0
17123,-8,2,1
17125,-6,0,-1
17128,-3,-2,2
17132,-2,-4,1
17134,-2,-1,2
17138,0,-1,4
17141,-3,0,1
17143,-1,1,1
17146,-3,0,0
17149,-5,-1,1
17152,-8,-1,0
17155,-6,0,2
17158,-6,0,1
17161,-8,-1,0
17164,-3,-2,0
17167,-2,-2,0
17170,1,-1,0
17173,1,0,2
17176,-2,-2,0
17179,-3,-2,2
17182,-4,-2,3
17185,-3,-2,1
17188,-4,-3,2
17191,-6,1,2
17194,-4,0,0
17197,-4,0,0
17200,-2,3,1
17202,0,0,0
17205,0,-1,0
17209,0,-3,-2
17212,-2,-3,-1
17215,-1,1,0
17218,-4,-1,2
17220,-5,1,-1
17224,-6,0,4
17227,-6,-2,1
17230,-3,-2,2
17233,-4,-3,1
17236,-1,-4,3
17239,-1,2,4
17242,0,0,2
17245,-1,0,0
17248,-4,-1,0
17251,-3,0,2
17254,-4,1,2
17257,-5,1,1
17260,-5,-1,2
17263,-5,-3,1
17266,-3,2,1
17269,-2,2,-2
17273,0,0,0
17276,-1,0,2
17278,0,1,3
17281,-3,-2,0
17284,-4,-5,3
17287,-6,0,0
17290,-6,-6,-1
17293,-5,-1,3
17296,-6,-3,2
17299,-2,0,-3
17302,-2,1,5
17305,2,-1,2
17308,0,0,4
17311,0,0,1
17314,-3,1,0
17317,-5,0,0
17320,-6,3,-2
17323,-8,4,0
17326,-5,2,-3
17329,-6,-1,1
17332,-1,-1,0
17335,-1,-1,3
17338,2,-3,3
17341,1,-1,1
17344,-1,-2,4
17347,-1,-1,1
17350,-5,0,2
17353,-5,0,0
17356,-7,0,1
17359,-6,3,0
17362,-4,0,-3
17365,-1,-1,1
17368,-2,0,0
17371,-1,0,-2
17374,-2,0,-1
17377,-4,-1,-3
17380,-2,0,0
17383,-3,-1,2
17386,-6,0,2
17389,-5,-3,0
17393,-6,-1,2
17396,-3,1,0
17399,-1,-2,1
17402,-2,-2,3
17405,1,1,4
17408,0,-2,1
17411,-2,-1,0
17414,-3,-1,3
17417,-7,0,0
17420,-7,0,4
17422,-4,0,4
17425,-3,2,0
17428,-4,1,0
17431,-4,0,1
17434,0,0,0
17437,-2,0,1
17440,-1,-4,1
17443,0,-3,0
17446,-5,-2,0
17449,-5,0,1
17452,-4,0,2
17455,-4,1,1
17458,-5,1,1
17461,-6,0,1
17464,-1,0,-1
17467,0,0,0
17470,-2,1,0
17473,-2,-1,1
17476,-3,1,2
17479,-2,0,0
17482,-4,-1,1
17485,-6,0,1
17488,-5,1,2
17491,-5,-1,4
17494,-4,-2,2
17497,-2,-2,1
17500,-2,0,0
17503,0,-1,-1
17506,0,-2,-1
17510,-3,0,1
17513,-2,-2,0
17516,-3,0,0
17519,-7,0,2
17522,-6,1,0
17525,-5,-2,-1
17528,-4,0,-2
17531,-1,0,2
17534,-4,2,0
17537,-2,-2,0
17540,-3,-1,1
17543,0,-1,1
17546,-4,0,2
17549,-6,0,1
17552,-5,-1,0
17555,-4,-1,2
17558,-6,-2,4
17561,-3,-1,4
17564,-4,2,4
17567,-1,1,2
17570,-1,2,0
17573,0,2,3
17575,-1,0,-2
17579,-4,2,0
17581,-5,2,-2
17585,-4,1,-2
17588,-6,0,2
17591,-3,1,0
17594,-6,-2,-2
17597,-1,-2,1
17600,-1,-3,3
17603,-1,0,1
17606,-2,1,1
17609,-4,0,-2
17612,-5,2,3
17615,-4,2,2
17618,-4,1,1
17621,-3,1,0
17625,-5,-1,2
17628,-3,0,1
17631,-3,-1,1
17634,-2,-3,2
17638,-1,1,-1
17641,-3,0,0
17643,-1,2,0
17646,-2,-2,1
17649,-5,-3,2
17652,-4,-1,2
17655,-6,-3,-1
17658,-2,0,2
17661,-3,-6,1
17664,-2,-2,1
17667,-2,-3,3
17670,-2,-5,2
17673,-1,1,1
17676,-2,0,1
17679,-6,1,0
17682,-7,0,1
17684,-3,1,0
17687,-5,1,-1
17690,-5,0,1
17693,-4,-1,1
17696,-7,-2,2
17699,-2,-4,2
17702,0,-1,4
17705,2,-1,1
17708,-2,1,2
17711,-2,1,0
17714,-4,-1,-1
17717,-2,-1,0
17720,-4,0,1
17723,-5,-2,0
17726,-7,-4,0
17729,-5,-2,4
17732,-4,-2,1
17735,-3,-2,0
17738,0,0,-1
17741,-1,1,0
17744,-1,1,0
17747,0,-2,1
17750,-3,0,3
17754,-4,1,1
17756,-4,-2,1
17759,-6,1,1
17762,-3,0,0
17765,-1,0,3
17768,-3,-1,5
17771,-4,-2,1
17774,-2,-1,0
17777,-2,-3,0
17780,-4,-1,-1
17783,-4,1,0
17786,-2,4,-2
17789,-2,-1,-2
17792,-6,2,-3
17795,-2,-1,0
17798,-4,0,-1
17801,-3,-2,-2
17804,-4,1,-2
17807,-3,0,0
17810,-3,1,1
17813,-1,-2,2
17816,-3,0,1
17819,-5,1,4
17822,-3,0,1
17825,-3,-1,1
17828,-2,-3,0
17831,-4,-3,2
17834,-6,-2,4
17837,-4,-1,1
17840,-2,0,2
17843,-3,1,2
17846,-4,0,3
17849,-1,-2,2
17852,-2,0,0
17855,1,0,0
17858,-4,0,0
17861,-3,-1,0
17864,-4,0,-2
17867,-1,2,-2
17870,-1,0,-1
17873,-3,-1,-1
17876,-2,-1,1
17879,-2,1,2
17882,-1,-1,-1
17885,-4,-3,2
17888,-3,0,1
17891,-3,-2,2
17894,-3,-1,-1
17897,-1,0,4
17900,-2,-1,3
17903,-2,3,2
17906,-4,-1,2
17910,-5,1,2
17913,-4,-1,-1
17916,-4,-2,0
17919,-2,-2,1
17922,-1,-2,3
17925,-4,-3,3
17928,-4,-2,2
17931,-3,0,-1
17934,-4,2,0
17937,-3,4,-1
17940,-2,1,-1
17943,-6,0,-2
17946,-7,3,-1
17949,-4,2,2
17952,-3,-2,1
17955,-3,-3,4
17958,-3,-2,4
17961,-3,-3,3
17965,-3,0,2
17967,-3,0,3
17970,-4,0,3
17973,-5,1,0
17976,-3,-1,3
17979,-2,4,1
17982,-2,1,2
17985,-5,0,3
17988,-3,-1,2
17991,-1,-1,-1
17994,-2,0,1
17997,-3,1,-1
18000,-2,2,-1
18003,-2,0,-2
18006,-4,2,-1
18009,-6,-2,-3
18012,-5,-1,-1
18015,-1,-3,0
18018,-2,-5,1
18021,-2,-5,3
18024,-3,-4,3
18027,-2,-1,4
18030,-1,-6,4
18033,-2,1,5
18036,-5,-1,5
18039,-5,1,4
18042,-6,-1,5
18045,-5,2,4
18048,-3,2,1
18051,0,1,-1
18054,0,2,1
18056,-4,-2,-1
18059,-2,-2,-2
18063,-2,0,0
18066,-6,1,2
18068,-7,2,-1
18071,-6,-1,0
18075,-7,1,-1
18078,0,1,0
18080,0,0,0
18083,0,0,-2
18087,0,-1,3
18090,-1,-3,2
18093,-2,-4,0
18096,-2,-5,1
18099,-6,1,1
18102,-7,0,0
18105,-7,0,4
18108,-5,-2,2
18111,-3,1,1
18113,-2,2,4
18116,-1,0,3
18119,-2,0,2
18122,3,0,0
18125,0,-3,2
18128,0,1,2
18131,-4,-1,3
18134,-4,-3,0
18137,-6,0,1
18140,-7,0,1
18143,-4,-2,-1
18146,-3,-3,0
18149,-2,-3,1
18152,2,-1,-2
18155,1,-3,0
18158,-1,-1,2
18161,-1,-2,0
18164,-5,-1,0
18167,-7,1,2
18170,-5,0,3
18173,-4,0,2
18176,-5,1,2
18180,-1,0,-1
18183,-1,-1,3
18186,0,-1,2
18189,-2,-3,0
18192,-1,0,3
18194,-2,0,3
18197,-3,2,3
18200,-6,1,0
18203,-5,0,-1
18206,-5,0,2
18209,-6,-1,1
18212,-6,0,0
18215,-4,-2,-1
18218,-3,0,1
18221,-2,0,-2
18224,-2,-3,2
18227,0,-1,0
18230,-5,0,3
18233,-4,2,2
18236,-5,-3,4
18239,-5,1,4
18241,-4,0,1
18244,-6,0,2
18247,-3,0,2
18250,-1,-1,0
18253,2,-2,1
18256,0,-2,0
18259,-3,-1,1
18262,-3,-1,-2
18265,-4,0,-1
18268,-6,0,0
18271,-6,1,1
18274,-4,1,0
18277,-6,-3,1
18280,-3,-2,1
18283,-2,-2,-1
18286,-1,-2,0
